lo_index,if_index,point_index,lo_set_Hz,if_set_Hz,lo_model_Hz,if_model_Hz,mode,kind,m,n,sign,expression,expected_freq_Hz,expected_corr_freq_Hz,measured_freq_Hz,freq_error_Hz,freq_error_corr_Hz,power_dBm,rel_dBc_vs_desired,noise_limited,cluster_id,cluster_size,analytic_coincidence_id,analytic_coincidence_size,measured_coincidence_id,measured_coincidence_size,measurement_scope,cluster_window_half_width_Hz,cluster_window_fallback,span_Hz,rbw_Hz,vbw_Hz,avg_sweeps,marker_mode_global,marker_mode_effective,error
0,4,5,21000000000.0,6560000000.0,21000000000.0,6560000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28880000000.0,28880000000.0,28880000000.0,0.0,0.0,-85.65984117561676,-60.556856756341176,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,4,5,21000000000.0,6560000000.0,21000000000.0,6560000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,30200000000.0,30200000000.0,30199999980.0,-20.0,-20.0,-131.37114619923983,-106.26816177996425,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,4,5,21000000000.0,6560000000.0,21000000000.0,6560000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,32800000000.0,32800000000.0,32800000305.7,305.70000076293945,305.70000076293945,-131.8993678462596,-106.79638342698401,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,4,5,21000000000.0,6560000000.0,21000000000.0,6560000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34120000000.0,34120000000.0,34120000000.0,0.0,0.0,-87.38513483590071,-62.28215041662513,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,5,6,21000000000.0,6575000000.0,21000000000.0,6575000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27575000000.0,27575000000.0,27575000000.0,0.0,0.0,-24.532712439733977,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,5,6,21000000000.0,6575000000.0,21000000000.0,6575000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26300000000.0,26300000000.0,26300000000.0,0.0,0.0,-121.05607152622187,-96.52335908648789,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,5,6,21000000000.0,6575000000.0,21000000000.0,6575000000.0,lo+if,spur,2,2,-1,2*LO - 2*IF,28850000000.0,28850000000.0,28850000000.0,0.0,0.0,-84.58349106641907,-60.050778626685094,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,5,6,21000000000.0,6575000000.0,21000000000.0,6575000000.0,lo+if,spur,3,5,-1,3*LO - 5*IF,30125000000.0,30125000000.0,30124999833.2,-166.79999923706055,-166.79999923706055,-131.5349334492364,-107.00222100950242,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,5,6,21000000000.0,6575000000.0,21000000000.0,6575000000.0,lo+if,IF_harmonic,0,5,1,0*LO + 5*IF,32875000000.0,32875000000.0,32875000284.7,284.70000076293945,284.70000076293945,-131.63952983302912,-107.10681739329513,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,5,6,21000000000.0,6575000000.0,21000000000.0,6575000000.0,lo+if,spur,1,2,1,1*LO + 2*IF,34150000000.0,34150000000.0,34150000000.0,0.0,0.0,-86.58790827338726,-62.05519583365328,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,6,7,21000000000.0,6590000000.0,21000000000.0,6590000000.0,lo+if,desired,1,1,1,1*LO + 1*IF,27590000000.0,27590000000.0,27590000000.0,0.0,0.0,-24.0791679061548,0.0,0,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
0,6,7,21000000000.0,6590000000.0,21000000000.0,6590000000.0,lo+if,IF_harmonic,0,4,1,0*LO + 4*IF,26360000000.0,26360000000.0,26360000000.0,0.0,0.0,-120.90515862088579,-96.82599071473098,1,-1,1,-1,1,-1,1,single,0.0,0,1000.0,10.0,,10,auto,peak,
